image_path,condition,image_nr,category_nr,exemplar_nr,test_image_nr,things_category_nr,things_image_nr,things_exemplar_nr
images_fmri/banana_split/banana_split_11s.jpg,exp,371,31,11,,66,988,11
images_fmri/banana_split/banana_split_12s.jpg,exp,372,31,12,,66,989,12
images_fmri/bandage/bandage_01b.jpg,exp,373,32,1,,67,993,1
images_fmri/bandage/bandage_02s.jpg,exp,374,32,2,,67,994,2
images_fmri/bandage/bandage_03s.jpg,exp,375,32,3,,67,995,3
images_fmri/bandage/bandage_04s.jpg,exp,376,32,4,,67,996,4
images_fmri/bandage/bandage_05s.jpg,exp,377,32,5,,67,997,5
images_fmri/bandage/bandage_06s.jpg,exp,378,32,6,,67,998,6
images_fmri/bandage/bandage_07s.jpg,exp,379,32,7,,67,999,7
images_fmri/bandage/bandage_08s.jpg,exp,380,32,8,,67,1000,8
images_fmri/bandage/bandage_09s.jpg,exp,381,32,9,,67,1001,9
images_fmri/bandage/bandage_10s.jpg,exp,382,32,10,,67,1002,10
images_fmri/bandage/bandage_11s.jpg,exp,383,32,11,,67,1003,11
images_fmri/bandage/bandage_12s.jpg,exp,384,32,12,,67,1004,12
images_fmri/banner/banner_01b.jpg,exp,385,33,1,,71,1046,1
images_fmri/banner/banner_02s.jpg,exp,386,33,2,,71,1047,2
images_fmri/banner/banner_03s.jpg,exp,387,33,3,,71,1048,3
images_fmri/banner/banner_04s.jpg,exp,388,33,4,,71,1049,4
images_fmri/banner/banner_05s.jpg,exp,389,33,5,,71,1050,5
images_fmri/banner/banner_06s.jpg,exp,390,33,6,,71,1051,6
images_fmri/banner/banner_07s.jpg,exp,391,33,7,,71,1052,7
images_fmri/banner/banner_08s.jpg,exp,392,33,8,,71,1053,8
images_fmri/banner/banner_09s.jpg,exp,393,33,9,,71,1054,9
images_fmri/banner/banner_10n.jpg,exp,394,33,10,,71,1055,10
images_fmri/banner/banner_11s.jpg,exp,395,33,11,,71,1056,11
images_fmri/banner/banner_12s.jpg,exp,396,33,12,,71,1057,12
images_fmri/barnacle/barnacle_01s.jpg,exp,397,34,1,,76,1124,1
images_fmri/barnacle/barnacle_02s.jpg,exp,398,34,2,,76,1125,2
images_fmri/barnacle/barnacle_03s.jpg,exp,399,34,3,,76,1126,3
images_fmri/barnacle/barnacle_04n.jpg,exp,400,34,4,,76,1127,4
images_fmri/barnacle/barnacle_05s.jpg,exp,401,34,5,,76,1128,5
images_fmri/barnacle/barnacle_06n.jpg,exp,402,34,6,,76,1129,6
images_fmri/barnacle/barnacle_07s.jpg,exp,403,34,7,,76,1130,7
images_fmri/barnacle/barnacle_08s.jpg,exp,404,34,8,,76,1131,8
images_fmri/barnacle/barnacle_09s.jpg,exp,405,34,9,,76,1132,9
images_fmri/barnacle/barnacle_10n.jpg,exp,406,34,10,,76,1133,10
images_fmri/barnacle/barnacle_11s.jpg,exp,407,34,11,,76,1134,11
images_fmri/barnacle/barnacle_12n.jpg,exp,408,34,12,,76,1135,12
images_fmri/barrel/barrel_01b.jpg,exp,409,35,1,,77,1136,1
images_fmri/barrel/barrel_02s.jpg,exp,410,35,2,,77,1137,2
images_fmri/barrel/barrel_03s.jpg,exp,411,35,3,,77,1138,3
images_fmri/barrel/barrel_04s.jpg,exp,412,35,4,,77,1139,4
images_fmri/barrel/barrel_05s.jpg,exp,413,35,5,,77,1140,5
images_fmri/barrel/barrel_06s.jpg,exp,414,35,6,,77,1141,6
images_fmri/barrel/barrel_07s.jpg,exp,415,35,7,,77,1142,7
images_fmri/barrel/barrel_08s.jpg,exp,416,35,8,,77,1143,8
images_fmri/barrel/barrel_09s.jpg,exp,417,35,9,,77,1144,9
images_fmri/barrel/barrel_10s.jpg,exp,418,35,10,,77,1145,10
images_fmri/barrel/barrel_11s.jpg,exp,419,35,11,,77,1146,11
images_fmri/barrel/barrel_12s.jpg,exp,420,35,12,,77,1147,12
images_fmri/basket/basket_01b.jpg,exp,421,36,1,,83,1230,1
images_fmri/basket/basket_02s.jpg,exp,422,36,2,,83,1231,2
images_fmri/basket/basket_03s.jpg,exp,423,36,3,,83,1232,3
images_fmri/basket/basket_04s.jpg,exp,424,36,4,,83,1233,4
images_fmri/basket/basket_05s.jpg,exp,425,36,5,,83,1234,5
images_fmri/basket/basket_06s.jpg,exp,426,36,6,,83,1235,6
images_fmri/basket/basket_07s.jpg,exp,427,36,7,,83,1236,7
images_fmri/basket/basket_08s.jpg,exp,428,36,8,,83,1237,8
images_fmri/basket/basket_09s.jpg,exp,429,36,9,,83,1238,9
images_fmri/basket/basket_10s.jpg,exp,430,36,10,,83,1239,10
images_fmri/basket/basket_11s.jpg,exp,431,36,11,,83,1240,11
images_fmri/basket/basket_12s.jpg,exp,432,36,12,,83,1241,12
images_fmri/bassinet/bassinet_01b.jpg,exp,433,37,1,,86,1267,1
images_fmri/bassinet/bassinet_02s.jpg,exp,434,37,2,,86,1268,2
images_fmri/bassinet/bassinet_03s.jpg,exp,435,37,3,,86,1269,3
images_fmri/bassinet/bassinet_04s.jpg,exp,436,37,4,,86,1270,4
images_fmri/bassinet/bassinet_05s.jpg,exp,437,37,5,,86,1271,5
images_fmri/bassinet/bassinet_06s.jpg,exp,438,37,6,,86,1272,6
images_fmri/bassinet/bassinet_07s.jpg,exp,439,37,7,,86,1273,7
images_fmri/bassinet/bassinet_08s.jpg,exp,440,37,8,,86,1274,8
images_fmri/bassinet/bassinet_09s.jpg,exp,441,37,9,,86,1275,9
images_fmri/bassinet/bassinet_10s.jpg,exp,442,37,10,,86,1276,10
images_fmri/bassinet/bassinet_11s.jpg,exp,443,37,11,,86,1277,11
images_fmri/bassinet/bassinet_12s.jpg,exp,444,37,12,,86,1278,12
images_fmri/battery/battery_01b.jpg,exp,445,38,1,,98,1469,1
images_fmri/battery/battery_02s.jpg,exp,446,38,2,,98,1470,2
images_fmri/battery/battery_03n.jpg,exp,447,38,3,,98,1471,3
images_fmri/battery/battery_04n.jpg,exp,448,38,4,,98,1472,4
images_fmri/battery/battery_05n.jpg,exp,449,38,5,,98,1473,5
images_fmri/battery/battery_06s.jpg,exp,450,38,6,,98,1474,6
images_fmri/battery/battery_07s.jpg,exp,451,38,7,,98,1475,7
images_fmri/battery/battery_08s.jpg,exp,452,38,8,,98,1476,8
images_fmri/battery/battery_09n.jpg,exp,453,38,9,,98,1477,9
images_fmri/battery/battery_10s.jpg,exp,454,38,10,,98,1478,10
images_fmri/battery/battery_11s.jpg,exp,455,38,11,,98,1479,11
images_fmri/battery/battery_12s.jpg,exp,456,38,12,,98,1480,12
images_fmri/beachball/beachball_01b.jpg,exp,457,39,1,,100,1495,1
images_fmri/beachball/beachball_02s.jpg,exp,458,39,2,,100,1496,2
images_fmri/beachball/beachball_03s.jpg,exp,459,39,3,,100,1497,3
images_fmri/beachball/beachball_04s.jpg,exp,460,39,4,,100,1498,4
images_fmri/beachball/beachball_05s.jpg,exp,461,39,5,,100,1499,5
images_fmri/beachball/beachball_06s.jpg,exp,462,39,6,,100,1500,6
images_fmri/beachball/beachball_07s.jpg,exp,463,39,7,,100,1501,7
images_fmri/beachball/beachball_08s.jpg,exp,464,39,8,,100,1502,8
images_fmri/beachball/beachball_09s.jpg,exp,465,39,9,,100,1503,9
images_fmri/beachball/beachball_10s.jpg,exp,466,39,10,,100,1504,10
images_fmri/beachball/beachball_11s.jpg,exp,467,39,11,,100,1505,11
images_fmri/beachball/beachball_12s.jpg,exp,468,39,12,,100,1506,12
images_fmri/beaker/beaker_01b.jpg,exp,469,40,1,,102,1528,1
images_fmri/beaker/beaker_02s.jpg,exp,470,40,2,,102,1529,2
images_fmri/beaker/beaker_03s.jpg,exp,471,40,3,,102,1530,3
images_fmri/beaker/beaker_04s.jpg,exp,472,40,4,,102,1531,4
images_fmri/beaker/beaker_05n.jpg,exp,473,40,5,,102,1532,5
images_fmri/beaker/beaker_06s.jpg,exp,474,40,6,,102,1533,6
images_fmri/beaker/beaker_07s.jpg,exp,475,40,7,,102,1534,7
images_fmri/beaker/beaker_08s.jpg,exp,476,40,8,,102,1535,8
images_fmri/beaker/beaker_09s.jpg,exp,477,40,9,,102,1536,9
images_fmri/beaker/beaker_10s.jpg,exp,478,40,10,,102,1537,10
images_fmri/beaker/beaker_11s.jpg,exp,479,40,11,,102,1538,11
images_fmri/beaker/beaker_12s.jpg,exp,480,40,12,,102,1539,12
images_fmri/bean/bean_01b.jpg,exp,481,41,1,,103,1544,1
images_fmri/bean/bean_02s.jpg,exp,482,41,2,,103,1545,2
images_fmri/bean/bean_03s.jpg,exp,483,41,3,,103,1546,3
images_fmri/bean/bean_04s.jpg,exp,484,41,4,,103,1547,4
images_fmri/bean/bean_05s.jpg,exp,485,41,5,,103,1548,5
images_fmri/bean/bean_06s.jpg,exp,486,41,6,,103,1549,6
images_fmri/bean/bean_07s.jpg,exp,487,41,7,,103,1550,7
images_fmri/bean/bean_08s.jpg,exp,488,41,8,,103,1551,8
images_fmri/bean/bean_09s.jpg,exp,489,41,9,,103,1552,9
images_fmri/bean/bean_10s.jpg,exp,490,41,10,,103,1553,10
images_fmri/bean/bean_11s.jpg,exp,491,41,11,,103,1554,11
images_fmri/bean/bean_12s.jpg,exp,492,41,12,,103,1555,12
images_fmri/bear/bear_01b.jpg,exp,493,42,1,,106,1591,1
images_fmri/bear/bear_02s.jpg,exp,494,42,2,,106,1592,2
images_fmri/bear/bear_03s.jpg,exp,495,42,3,,106,1593,3
images_fmri/bear/bear_04s.jpg,exp,496,42,4,,106,1594,4
images_fmri/bear/bear_05s.jpg,exp,497,42,5,,106,1595,5
images_fmri/bear/bear_06n.jpg,exp,498,42,6,,106,1596,6
images_fmri/bear/bear_07s.jpg,exp,499,42,7,,106,1597,7
images_fmri/bear/bear_08s.jpg,exp,500,42,8,,106,1598,8
images_fmri/bear/bear_09s.jpg,exp,501,42,9,,106,1599,9
images_fmri/bear/bear_10s.jpg,exp,502,42,10,,106,1600,10
images_fmri/bear/bear_11s.jpg,exp,503,42,11,,106,1601,11
images_fmri/bear/bear_12s.jpg,exp,504,42,12,,106,1602,12
images_fmri/beaver/beaver_01b.jpg,exp,505,43,1,,108,1628,1
images_fmri/beaver/beaver_02s.jpg,exp,506,43,2,,108,1629,2
images_fmri/beaver/beaver_03s.jpg,exp,507,43,3,,108,1630,3
images_fmri/beaver/beaver_04s.jpg,exp,508,43,4,,108,1631,4
images_fmri/beaver/beaver_05s.jpg,exp,509,43,5,,108,1632,5
images_fmri/beaver/beaver_06s.jpg,exp,510,43,6,,108,1633,6
images_fmri/beaver/beaver_07s.jpg,exp,511,43,7,,108,1634,7
images_fmri/beaver/beaver_08s.jpg,exp,512,43,8,,108,1635,8
images_fmri/beaver/beaver_09s.jpg,exp,513,43,9,,108,1636,9
images_fmri/beaver/beaver_10s.jpg,exp,514,43,10,,108,1637,10
images_fmri/beaver/beaver_11n.jpg,exp,515,43,11,,108,1638,11
images_fmri/beaver/beaver_12s.jpg,exp,516,43,12,,108,1639,12
images_fmri/bed/bed_01b.jpg,exp,517,44,1,,109,1645,1
images_fmri/bed/bed_02s.jpg,exp,518,44,2,,109,1646,2
images_fmri/bed/bed_03s.jpg,exp,519,44,3,,109,1647,3
images_fmri/bed/bed_04s.jpg,exp,520,44,4,,109,1648,4
images_fmri/bed/bed_05n.jpg,exp,521,44,5,,109,1649,5
images_fmri/bed/bed_06n.jpg,exp,522,44,6,,109,1650,6
images_fmri/bed/bed_07n.jpg,exp,523,44,7,,109,1651,7
images_fmri/bed/bed_08s.jpg,exp,524,44,8,,109,1652,8
images_fmri/bed/bed_09n.jpg,exp,525,44,9,,109,1653,9
images_fmri/bed/bed_10s.jpg,exp,526,44,10,,109,1654,10
images_fmri/bed/bed_11n.jpg,exp,527,44,11,,109,1655,11
images_fmri/bed/bed_12s.jpg,exp,528,44,12,,109,1656,12
images_fmri/bee/bee_01b.jpg,exp,529,45,1,,112,1695,1
images_fmri/bee/bee_02s.jpg,exp,530,45,2,,112,1696,2
images_fmri/bee/bee_03s.jpg,exp,531,45,3,,112,1697,3
images_fmri/bee/bee_04s.jpg,exp,532,45,4,,112,1698,4
images_fmri/bee/bee_05s.jpg,exp,533,45,5,,112,1699,5
images_fmri/bee/bee_06s.jpg,exp,534,45,6,,112,1700,6
images_fmri/bee/bee_07s.jpg,exp,535,45,7,,112,1701,7
images_fmri/bee/bee_08s.jpg,exp,536,45,8,,112,1702,8
images_fmri/bee/bee_09s.jpg,exp,537,45,9,,112,1703,9
images_fmri/bee/bee_10s.jpg,exp,538,45,10,,112,1704,10
images_fmri/bee/bee_11s.jpg,exp,539,45,11,,112,1705,11
images_fmri/bee/bee_12s.jpg,exp,540,45,12,,112,1706,12
images_fmri/beer/beer_01s.jpg,exp,541,46,1,,114,1735,1
images_fmri/beer/beer_02s.jpg,exp,542,46,2,,114,1736,2
images_fmri/beer/beer_03s.jpg,exp,543,46,3,,114,1737,3
images_fmri/beer/beer_04s.jpg,exp,544,46,4,,114,1738,4
images_fmri/beer/beer_05s.jpg,exp,545,46,5,,114,1739,5
images_fmri/beer/beer_06s.jpg,exp,546,46,6,,114,1740,6
images_fmri/beer/beer_07s.jpg,exp,547,46,7,,114,1741,7
images_fmri/beer/beer_08s.jpg,exp,548,46,8,,114,1742,8
images_fmri/beer/beer_09s.jpg,exp,549,46,9,,114,1743,9
images_fmri/beer/beer_10s.jpg,exp,550,46,10,,114,1744,10
images_fmri/beer/beer_11s.jpg,exp,551,46,11,,114,1745,11
images_fmri/beer/beer_12s.jpg,exp,552,46,12,,114,1746,12
images_fmri/beet/beet_01b.jpg,exp,553,47,1,,115,1751,1
images_fmri/beet/beet_02s.jpg,exp,554,47,2,,115,1752,2
images_fmri/beet/beet_03s.jpg,exp,555,47,3,,115,1753,3
images_fmri/beet/beet_04s.jpg,exp,556,47,4,,115,1754,4
images_fmri/beet/beet_05s.jpg,exp,557,47,5,,115,1755,5
images_fmri/beet/beet_06s.jpg,exp,558,47,6,,115,1756,6
images_fmri/beet/beet_07s.jpg,exp,559,47,7,,115,1757,7
images_fmri/beet/beet_08s.jpg,exp,560,47,8,,115,1758,8
images_fmri/beet/beet_09s.jpg,exp,561,47,9,,115,1759,9
images_fmri/beet/beet_10s.jpg,exp,562,47,10,,115,1760,10
images_fmri/beet/beet_11s.jpg,exp,563,47,11,,115,1761,11
images_fmri/beet/beet_12s.jpg,exp,564,47,12,,115,1762,12
images_fmri/beetle/beetle_01b.jpg,exp,565,48,1,,116,1766,1
images_fmri/beetle/beetle_02n.jpg,exp,566,48,2,,116,1767,2
images_fmri/beetle/beetle_03s.jpg,exp,567,48,3,,116,1768,3
images_fmri/beetle/beetle_04s.jpg,exp,568,48,4,,116,1769,4
images_fmri/beetle/beetle_05n.jpg,exp,569,48,5,,116,1770,5
images_fmri/beetle/beetle_06s.jpg,exp,570,48,6,,116,1771,6
images_fmri/beetle/beetle_07n.jpg,exp,571,48,7,,116,1772,7
images_fmri/beetle/beetle_08n.jpg,exp,572,48,8,,116,1773,8
images_fmri/beetle/beetle_09s.jpg,exp,573,48,9,,116,1774,9
images_fmri/beetle/beetle_10s.jpg,exp,574,48,10,,116,1775,10
images_fmri/beetle/beetle_11s.jpg,exp,575,48,11,,116,1776,11
images_fmri/beetle/beetle_12s.jpg,exp,576,48,12,,116,1777,12
images_fmri/bell/bell_01b.jpg,exp,577,49,1,,117,1781,1
images_fmri/bell/bell_02s.jpg,exp,578,49,2,,117,1782,2
images_fmri/bell/bell_03s.jpg,exp,579,49,3,,117,1783,3
images_fmri/bell/bell_04s.jpg,exp,580,49,4,,117,1784,4
images_fmri/bell/bell_05n.jpg,exp,581,49,5,,117,1785,5
images_fmri/bell/bell_06s.jpg,exp,582,49,6,,117,1786,6
images_fmri/bell/bell_07s.jpg,exp,583,49,7,,117,1787,7
images_fmri/bell/bell_08s.jpg,exp,584,49,8,,117,1788,8
images_fmri/bell/bell_09n.jpg,exp,585,49,9,,117,1789,9
images_fmri/bell/bell_10s.jpg,exp,586,49,10,,117,1790,10
images_fmri/bell/bell_11s.jpg,exp,587,49,11,,117,1791,11
images_fmri/bell/bell_12s.jpg,exp,588,49,12,,117,1792,12
images_fmri/bench/bench_01b.jpg,exp,589,50,1,,121,1843,1
images_fmri/bench/bench_02s.jpg,exp,590,50,2,,121,1844,2
images_fmri/bench/bench_03s.jpg,exp,591,50,3,,121,1845,3
images_fmri/bench/bench_04s.jpg,exp,592,50,4,,121,1846,4
images_fmri/bench/bench_05s.jpg,exp,593,50,5,,121,1847,5
images_fmri/bench/bench_06s.jpg,exp,594,50,6,,121,1848,6
images_fmri/bench/bench_07s.jpg,exp,595,50,7,,121,1849,7
images_fmri/bench/bench_08s.jpg,exp,596,50,8,,121,1850,8
images_fmri/bench/bench_09s.jpg,exp,597,50,9,,121,1851,9
images_fmri/bench/bench_10s.jpg,exp,598,50,10,,121,1852,10
images_fmri/bench/bench_11s.jpg,exp,599,50,11,,121,1853,11
images_fmri/bench/bench_12s.jpg,exp,600,50,12,,121,1854,12
images_fmri/bib/bib_01n.jpg,exp,601,51,1,,123,1871,1
images_fmri/bib/bib_02s.jpg,exp,602,51,2,,123,1872,2
images_fmri/bib/bib_03s.jpg,exp,603,51,3,,123,1873,3
images_fmri/bib/bib_04s.jpg,exp,604,51,4,,123,1874,4
images_fmri/bib/bib_05s.jpg,exp,605,51,5,,123,1875,5
images_fmri/bib/bib_06s.jpg,exp,606,51,6,,123,1876,6
images_fmri/bib/bib_07s.jpg,exp,607,51,7,,123,1877,7
images_fmri/bib/bib_08s.jpg,exp,608,51,8,,123,1878,8
images_fmri/bib/bib_09s.jpg,exp,609,51,9,,123,1879,9
images_fmri/bib/bib_10n.jpg,exp,610,51,10,,123,1880,10
images_fmri/bib/bib_11s.jpg,exp,611,51,11,,123,1881,11
images_fmri/bib/bib_12s.jpg,exp,612,51,12,,123,1882,12
images_fmri/bike/bike_01b.jpg,exp,613,52,1,,124,1886,1
images_fmri/bike/bike_02s.jpg,exp,614,52,2,,124,1887,2
images_fmri/bike/bike_03s.jpg,exp,615,52,3,,124,1888,3
images_fmri/bike/bike_04s.jpg,exp,616,52,4,,124,1889,4
images_fmri/bike/bike_05s.jpg,exp,617,52,5,,124,1890,5
images_fmri/bike/bike_06s.jpg,exp,618,52,6,,124,1891,6
images_fmri/bike/bike_07s.jpg,exp,619,52,7,,124,1892,7
images_fmri/bike/bike_08s.jpg,exp,620,52,8,,124,1893,8
images_fmri/bike/bike_09s.jpg,exp,621,52,9,,124,1894,9
images_fmri/bike/bike_10s.jpg,exp,622,52,10,,124,1895,10
images_fmri/bike/bike_11s.jpg,exp,623,52,11,,124,1896,11
images_fmri/bike/bike_12n.jpg,exp,624,52,12,,124,1897,12
images_fmri/binoculars/binoculars_01s.jpg,exp,625,53,1,,128,1959,1
images_fmri/binoculars/binoculars_02s.jpg,exp,626,53,2,,128,1960,2
images_fmri/binoculars/binoculars_03s.jpg,exp,627,53,3,,128,1961,3
images_fmri/binoculars/binoculars_04s.jpg,exp,628,53,4,,128,1962,4
images_fmri/binoculars/binoculars_05s.jpg,exp,629,53,5,,128,1963,5
images_fmri/binoculars/binoculars_06s.jpg,exp,630,53,6,,128,1964,6
images_fmri/binoculars/binoculars_07s.jpg,exp,631,53,7,,128,1965,7
images_fmri/binoculars/binoculars_08s.jpg,exp,632,53,8,,128,1966,8
images_fmri/binoculars/binoculars_09s.jpg,exp,633,53,9,,128,1967,9
images_fmri/binoculars/binoculars_10s.jpg,exp,634,53,10,,128,1968,10
images_fmri/binoculars/binoculars_11n.jpg,exp,635,53,11,,128,1969,11
images_fmri/binoculars/binoculars_12s.jpg,exp,636,53,12,,128,1970,12
images_fmri/bird/bird_01b.jpg,exp,637,54,1,,129,1971,1
images_fmri/bird/bird_02s.jpg,exp,638,54,2,,129,1972,2
images_fmri/bird/bird_03s.jpg,exp,639,54,3,,129,1973,3
images_fmri/bird/bird_04s.jpg,exp,640,54,4,,129,1974,4
images_fmri/bird/bird_05s.jpg,exp,641,54,5,,129,1975,5
images_fmri/bird/bird_06s.jpg,exp,642,54,6,,129,1976,6
images_fmri/bird/bird_07s.jpg,exp,643,54,7,,129,1977,7
images_fmri/bird/bird_08s.jpg,exp,644,54,8,,129,1978,8
images_fmri/bird/bird_09s.jpg,exp,645,54,9,,129,1979,9
images_fmri/bird/bird_10s.jpg,exp,646,54,10,,129,1980,10
images_fmri/bird/bird_11s.jpg,exp,647,54,11,,129,1981,11
images_fmri/bird/bird_12s.jpg,exp,648,54,12,,129,1982,12
images_fmri/birdcage/birdcage_01b.jpg,exp,649,55,1,,131,2009,1
images_fmri/birdcage/birdcage_02s.jpg,exp,650,55,2,,131,2010,2
images_fmri/birdcage/birdcage_03s.jpg,exp,651,55,3,,131,2011,3
images_fmri/birdcage/birdcage_04s.jpg,exp,652,55,4,,131,2012,4
images_fmri/birdcage/birdcage_05s.jpg,exp,653,55,5,,131,2013,5
images_fmri/birdcage/birdcage_06s.jpg,exp,654,55,6,,131,2014,6
images_fmri/birdcage/birdcage_07s.jpg,exp,655,55,7,,131,2015,7
images_fmri/birdcage/birdcage_08s.jpg,exp,656,55,8,,131,2016,8
images_fmri/birdcage/birdcage_09s.jpg,exp,657,55,9,,131,2017,9
images_fmri/birdcage/birdcage_10s.jpg,exp,658,55,10,,131,2018,10
images_fmri/birdcage/birdcage_11s.jpg,exp,659,55,11,,131,2019,11
images_fmri/birdcage/birdcage_12s.jpg,exp,660,55,12,,131,2020,12
images_fmri/birdhouse/birdhouse_01b.jpg,exp,661,56,1,,132,2021,1
images_fmri/birdhouse/birdhouse_02s.jpg,exp,662,56,2,,132,2022,2
images_fmri/birdhouse/birdhouse_03s.jpg,exp,663,56,3,,132,2023,3
images_fmri/birdhouse/birdhouse_04s.jpg,exp,664,56,4,,132,2024,4
images_fmri/birdhouse/birdhouse_05s.jpg,exp,665,56,5,,132,2025,5
images_fmri/birdhouse/birdhouse_06s.jpg,exp,666,56,6,,132,2026,6
images_fmri/birdhouse/birdhouse_07s.jpg,exp,667,56,7,,132,2027,7
images_fmri/birdhouse/birdhouse_08s.jpg,exp,668,56,8,,132,2028,8
images_fmri/birdhouse/birdhouse_09s.jpg,exp,669,56,9,,132,2029,9
images_fmri/birdhouse/birdhouse_10s.jpg,exp,670,56,10,,132,2030,10
images_fmri/birdhouse/birdhouse_11s.jpg,exp,671,56,11,,132,2031,11
images_fmri/birdhouse/birdhouse_12s.jpg,exp,672,56,12,,132,2032,12
images_fmri/bison/bison_01b.jpg,exp,673,57,1,,135,2063,1
images_fmri/bison/bison_02s.jpg,exp,674,57,2,,135,2064,2
images_fmri/bison/bison_03n.jpg,exp,675,57,3,,135,2065,3
images_fmri/bison/bison_04n.jpg,exp,676,57,4,,135,2066,4
images_fmri/bison/bison_05s.jpg,exp,677,57,5,,135,2067,5
images_fmri/bison/bison_06s.jpg,exp,678,57,6,,135,2068,6
images_fmri/bison/bison_07n.jpg,exp,679,57,7,,135,2069,7
images_fmri/bison/bison_08s.jpg,exp,680,57,8,,135,2070,8
images_fmri/bison/bison_09s.jpg,exp,681,57,9,,135,2071,9
images_fmri/bison/bison_10s.jpg,exp,682,57,10,,135,2072,10
images_fmri/bison/bison_11s.jpg,exp,683,57,11,,135,2073,11
images_fmri/bison/bison_12s.jpg,exp,684,57,12,,135,2074,12
images_fmri/blackberry/blackberry_01b.jpg,exp,685,58,1,,136,2076,1
images_fmri/blackberry/blackberry_02n.jpg,exp,686,58,2,,136,2077,2
images_fmri/blackberry/blackberry_03s.jpg,exp,687,58,3,,136,2078,3
images_fmri/blackberry/blackberry_04s.jpg,exp,688,58,4,,136,2079,4
images_fmri/blackberry/blackberry_05s.jpg,exp,689,58,5,,136,2080,5
images_fmri/blackberry/blackberry_06s.jpg,exp,690,58,6,,136,2081,6
images_fmri/blackberry/blackberry_07s.jpg,exp,691,58,7,,136,2082,7
images_fmri/blackberry/blackberry_08s.jpg,exp,692,58,8,,136,2083,8
images_fmri/blackberry/blackberry_09n.jpg,exp,693,58,9,,136,2084,9
images_fmri/blackberry/blackberry_10s.jpg,exp,694,58,10,,136,2085,10
images_fmri/blackberry/blackberry_11s.jpg,exp,695,58,11,,136,2086,11
images_fmri/blackberry/blackberry_12s.jpg,exp,696,58,12,,136,2087,12
images_fmri/blanket/blanket_01b.jpg,exp,697,59,1,,137,2088,1
images_fmri/blanket/blanket_02s.jpg,exp,698,59,2,,137,2089,2
images_fmri/blanket/blanket_03s.jpg,exp,699,59,3,,137,2090,3
images_fmri/blanket/blanket_04s.jpg,exp,700,59,4,,137,2091,4
images_fmri/blanket/blanket_05s.jpg,exp,701,59,5,,137,2092,5
images_fmri/blanket/blanket_06s.jpg,exp,702,59,6,,137,2093,6
images_fmri/blanket/blanket_07s.jpg,exp,703,59,7,,137,2094,7
images_fmri/blanket/blanket_08s.jpg,exp,704,59,8,,137,2095,8
images_fmri/blanket/blanket_09s.jpg,exp,705,59,9,,137,2096,9
images_fmri/blanket/blanket_10s.jpg,exp,706,59,10,,137,2097,10
images_fmri/blanket/blanket_11n.jpg,exp,707,59,11,,137,2098,11
images_fmri/blanket/blanket_12s.jpg,exp,708,59,12,,137,2099,12
images_fmri/blazer/blazer_01b.jpg,exp,709,60,1,,138,2100,1
images_fmri/blazer/blazer_02s.jpg,exp,710,60,2,,138,2101,2
images_fmri/blazer/blazer_03s.jpg,exp,711,60,3,,138,2102,3
images_fmri/blazer/blazer_04s.jpg,exp,712,60,4,,138,2103,4
images_fmri/blazer/blazer_05s.jpg,exp,713,60,5,,138,2104,5
images_fmri/blazer/blazer_06s.jpg,exp,714,60,6,,138,2105,6
images_fmri/blazer/blazer_07s.jpg,exp,715,60,7,,138,2106,7
images_fmri/blazer/blazer_08s.jpg,exp,716,60,8,,138,2107,8
images_fmri/blazer/blazer_09s.jpg,exp,717,60,9,,138,2108,9
images_fmri/blazer/blazer_10s.jpg,exp,718,60,10,,138,2109,10
images_fmri/blazer/blazer_11s.jpg,exp,719,60,11,,138,2110,11
images_fmri/blazer/blazer_12s.jpg,exp,720,60,12,,138,2111,12
images_fmri/blender/blender_01b.jpg,exp,721,61,1,,139,2115,1
images_fmri/blender/blender_02s.jpg,exp,722,61,2,,139,2116,2
images_fmri/blender/blender_03s.jpg,exp,723,61,3,,139,2117,3
images_fmri/blender/blender_04s.jpg,exp,724,61,4,,139,2118,4
images_fmri/blender/blender_05s.jpg,exp,725,61,5,,139,2119,5
images_fmri/blender/blender_06s.jpg,exp,726,61,6,,139,2120,6
images_fmri/blender/blender_07s.jpg,exp,727,61,7,,139,2121,7
images_fmri/blender/blender_08s.jpg,exp,728,61,8,,139,2122,8
images_fmri/blender/blender_09s.jpg,exp,729,61,9,,139,2123,9
images_fmri/blender/blender_10s.jpg,exp,730,61,10,,139,2124,10
images_fmri/blender/blender_11s.jpg,exp,731,61,11,,139,2125,11
images_fmri/blender/blender_12s.jpg,exp,732,61,12,,139,2126,12
images_fmri/blimp/blimp_01b.jpg,exp,733,62,1,,140,2129,1
images_fmri/blimp/blimp_02n.jpg,exp,734,62,2,,140,2130,2
images_fmri/blimp/blimp_03n.jpg,exp,735,62,3,,140,2131,3
images_fmri/blimp/blimp_04n.jpg,exp,736,62,4,,140,2132,4
images_fmri/blimp/blimp_05s.jpg,exp,737,62,5,,140,2133,5
images_fmri/blimp/blimp_06s.jpg,exp,738,62,6,,140,2134,6
images_fmri/blimp/blimp_07s.jpg,exp,739,62,7,,140,2135,7
images_fmri/blimp/blimp_08n.jpg,exp,740,62,8,,140,2136,8
images_fmri/blimp/blimp_09s.jpg,exp,741,62,9,,140,2137,9
images_fmri/blimp/blimp_10s.jpg,exp,742,62,10,,140,2138,10
